accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud,isReversal
167728860,167728860,10000.0,10000.0,2016-11-10 20:53:16,0.0,Apple iTunes,US,US,09,01,mobileapps,04/2023,2015-12-01,2015-12-01,630,630,9591,PURCHASE,,0.0,,,,False,,,False,False,True
530250129,530250129,2500.0,1588.64,2016-11-30 03:23:26,0.0,Hilton Hotels #719234,US,US,05,01,hotels,07/2021,2015-11-03,2015-11-03,370,370,4837,ADDRESS_VERIFICATION,,911.36,,,,False,,,False,False,True
528858366,528858366,10000.0,3051.62,2016-11-20 14:00:39,0.0,cheapfast.com,US,US,02,01,online_retail,01/2024,2012-08-18,2016-01-18,243,243,8256,ADDRESS_VERIFICATION,,6948.38,,,,False,,,False,False,True
894797151,894797151,5000.0,3861.7,2016-03-09 04:17:53,0.0,gap.com,US,US,05,01,online_retail,10/2023,2015-07-05,2015-07-05,769,769,2873,ADDRESS_VERIFICATION,,1138.3,,,,False,,,False,False,True
838703913,838703913,2500.0,536.88,2016-08-05 02:53:42,0.0,Powerlifting #235615,US,US,09,01,health,06/2028,2015-05-18,2015-05-18,924,924,2109,ADDRESS_VERIFICATION,,1963.12,,,,False,,,False,False,True
374358603,374358603,5000.0,2533.78,2016-11-26 18:11:01,0.0,oldnavy.com,US,US,09,99,online_retail,08/2024,2014-09-12,2016-08-08,723,723,5375,ADDRESS_VERIFICATION,,2466.22,,,,False,,,False,False,True
208923447,208923447,20000.0,8453.05,2016-08-18 02:27:02,0.0,Boston Cafe #465229,US,US,05,01,food,02/2023,2013-09-27,2013-09-27,586,586,2043,ADDRESS_VERIFICATION,,11546.95,,,,False,,,False,False,True
258271486,258271486,5000.0,1076.38,2016-02-01 11:21:07,0.0,West End Beauty #178111,US,US,02,01,personal care,07/2026,2014-12-31,2016-01-27,143,143,2235,ADDRESS_VERIFICATION,,3923.62,,,,False,,,False,False,True
258271486,258271486,5000.0,1337.69,2016-11-25 22:43:28,0.0,Wendys #278181,US,US,05,01,fastfood,09/2032,2014-12-31,2016-08-06,143,143,2235,ADDRESS_VERIFICATION,,3662.31,,,,False,,,False,False,True
113991270,113991270,10000.0,9971.37,2016-02-04 00:34:44,0.0,EZ Putt Putt #982199,US,US,09,01,entertainment,06/2031,2015-11-26,2015-11-26,504,504,1537,ADDRESS_VERIFICATION,,28.63,,,,False,,,False,False,True
123393723,123393723,2500.0,226.4,2016-09-22 08:02:21,0.0,Rodeway Inn #695531,US,US,05,01,hotels,12/2027,2015-01-03,2015-01-03,517,517,2121,ADDRESS_VERIFICATION,,2273.6,,,,False,,,False,False,True
599847715,599847715,2500.0,259.96,2016-02-04 20:35:57,0.0,Convenient Tire,US,US,09,01,auto,01/2023,2014-04-03,2016-01-20,243,243,9104,ADDRESS_VERIFICATION,,2240.04,,,,False,,,False,False,True
599847715,599847715,2500.0,1150.65,2016-02-22 12:53:52,0.0,Washington Auto Body,US,US,05,01,auto,05/2020,2014-04-03,2016-01-20,243,243,9104,ADDRESS_VERIFICATION,,1349.35,,,,False,,,False,False,True
599847715,599847715,2500.0,475.02,2016-11-05 01:28:22,0.0,Williams Sonoma,US,US,05,01,furniture,01/2022,2014-04-03,2016-10-21,243,243,9104,ADDRESS_VERIFICATION,,2024.98,,,,False,,,False,False,True
599847715,599847715,2500.0,1520.04,2016-12-19 04:27:27,0.0,Ricks Auto Body,US,US,02,08,auto,01/2029,2014-04-03,2016-10-21,243,243,9104,ADDRESS_VERIFICATION,,979.96,,,,False,,,False,False,True
736070122,736070122,15000.0,14867.1,2016-08-22 23:37:35,0.0,Wendys #686604,US,US,05,01,fastfood,09/2032,2015-04-04,2015-04-04,728,728,7039,ADDRESS_VERIFICATION,,132.9,,,,False,,,False,False,True
383066889,383066889,15000.0,14071.87,2016-10-12 18:04:44,0.0,AMC #74121,US,US,05,01,entertainment,12/2026,2011-01-07,2016-03-25,598,598,1027,ADDRESS_VERIFICATION,,928.13,,,,False,,,False,False,True
294412595,294412595,7500.0,4456.37,2016-03-28 23:52:28,0.0,apple.com,US,US,05,01,online_retail,10/2026,2010-07-03,2010-07-03,710,710,336,ADDRESS_VERIFICATION,,3043.63,,,,False,,,False,False,True
955678177,955678177,1000.0,343.55,2016-04-28 07:48:13,0.0,Quizno's #205329,US,US,05,01,fastfood,05/2024,2013-03-03,2016-01-12,658,658,1490,ADDRESS_VERIFICATION,,656.45,,,,False,,,False,False,True
955678177,955678177,1000.0,721.71,2016-05-04 20:48:18,0.0,Five Guys #60282,US,US,05,08,fastfood,06/2025,2013-03-03,2016-01-12,658,658,1490,ADDRESS_VERIFICATION,,278.29,,,,False,,,False,False,True
780227396,780227396,20000.0,3020.19,2016-03-03 15:38:36,0.0,ebay.com,US,US,09,01,online_retail,06/2023,2014-06-04,2016-01-15,413,413,8264,ADDRESS_VERIFICATION,,16979.81,,,,False,,,False,False,True
780227396,780227396,20000.0,4818.37,2016-05-17 22:29:14,0.0,sears.com,US,US,05,01,online_retail,06/2026,2014-06-04,2016-04-24,195,195,6281,ADDRESS_VERIFICATION,,15181.63,,,,False,,,False,False,True
780227396,780227396,20000.0,4818.37,2016-05-18 06:22:55,0.0,Washington Post,US,US,02,08,subscriptions,12/2026,2014-06-04,2016-04-24,413,413,8264,ADDRESS_VERIFICATION,,15181.63,,,,False,,,False,False,True
780227396,780227396,20000.0,6831.24,2016-06-21 00:06:17,0.0,amazon.com,US,US,09,01,online_retail,03/2031,2014-06-04,2016-04-24,195,195,6281,ADDRESS_VERIFICATION,,13168.76,,,,False,,,False,False,True
780227396,780227396,20000.0,16665.15,2016-06-29 19:38:21,0.0,walmart.com,US,US,05,01,online_retail,07/2032,2014-06-04,2016-04-24,195,195,6281,ADDRESS_VERIFICATION,,3334.85,,,,False,,,False,False,True
780227396,780227396,20000.0,5445.49,2016-09-02 04:18:56,0.0,staples.com,US,US,02,01,online_retail,07/2029,2014-06-04,2016-08-23,315,315,469,ADDRESS_VERIFICATION,,14554.51,,,,False,,,False,False,True
780227396,780227396,20000.0,7788.18,2016-10-20 13:49:02,0.0,Boston Pub,US,US,05,01,food,10/2032,2014-06-04,2016-10-13,413,413,8264,ADDRESS_VERIFICATION,,12211.82,,,,False,,,False,False,True
780227396,780227396,20000.0,14681.82,2016-12-12 03:11:33,0.0,amazon.com,US,US,02,01,online_retail,01/2027,2014-06-04,2016-10-13,849,849,7421,ADDRESS_VERIFICATION,,5318.18,,,,False,,,False,False,True
362750720,362750720,50000.0,24040.21,2016-12-19 09:06:43,0.0,EZ Putt Putt #240241,US,US,05,08,entertainment,07/2032,2015-11-18,2016-05-05,788,788,6033,ADDRESS_VERIFICATION,,25959.79,,,,False,,,False,False,True
697749130,697749130,5000.0,4042.86,2016-04-20 08:51:23,0.0,McDonalds #42103,US,US,05,01,fastfood,01/2031,2008-04-19,2008-04-19,950,953,6124,ADDRESS_VERIFICATION,,957.14,,,,False,,,False,False,True
281263173,281263173,15000.0,2139.45,2016-09-28 19:22:59,0.0,Krispy Kreme #999391,US,US,09,08,fastfood,01/2024,2015-08-19,2016-07-21,252,252,7302,ADDRESS_VERIFICATION,,12860.55,,,,False,,,False,False,True
281263173,281263173,15000.0,1775.3,2016-09-29 19:59:39,0.0,Mobil Gas #435213,US,US,02,01,fuel,08/2030,2015-08-19,2016-07-21,252,252,7302,PURCHASE,,13224.7,,,,False,,,False,False,True
152973583,152973583,15000.0,6909.19,2016-01-17 22:32:28,0.0,target.com,US,US,09,01,online_retail,10/2022,2014-11-24,2014-11-24,141,141,8731,ADDRESS_VERIFICATION,,8090.81,,,,False,,,False,False,True
152973583,152973583,15000.0,14449.13,2016-09-19 19:52:53,0.0,Hardee's #510141,US,US,02,08,fastfood,05/2027,2014-11-24,2016-08-19,141,141,8731,ADDRESS_VERIFICATION,,550.87,,,,False,,,False,False,True
362328979,362328979,15000.0,8282.73,2016-02-25 07:24:52,0.0,amazon.com,US,US,02,01,online_retail,12/2020,2015-09-30,2015-09-30,845,845,4247,ADDRESS_VERIFICATION,,6717.27,,,,False,,,False,False,True
362328979,362328979,15000.0,5999.93,2016-03-22 05:39:04,0.0,discount.com,US,US,05,01,online_retail,04/2032,2015-09-30,2015-09-30,845,845,4247,ADDRESS_VERIFICATION,,9000.07,,,,False,,,False,False,True
608343696,608343696,5000.0,2452.45,2016-01-18 05:28:50,0.0,AMC #706324,US,US,05,01,entertainment,06/2032,2014-09-12,2014-09-12,222,222,4711,ADDRESS_VERIFICATION,,2547.55,,,,False,,,False,False,True
608343696,608343696,5000.0,2123.44,2016-11-16 03:28:48,0.0,Uber,US,US,09,08,rideshare,01/2024,2014-09-12,2016-04-27,977,977,5122,ADDRESS_VERIFICATION,,2876.56,,,,False,,,False,False,True
657969788,657969788,15000.0,14983.49,2016-06-17 19:58:25,0.0,Eazy Auto Body,MEX,MEX,02,01,auto,03/2025,2014-12-31,2014-12-31,854,854,8372,ADDRESS_VERIFICATION,,16.51,,,,False,,,False,False,True
902043358,902043358,7500.0,7001.4,2016-05-18 17:19:06,0.0,NYSC #105903,US,US,05,01,health,10/2024,2014-07-14,2014-07-14,348,348,1289,ADDRESS_VERIFICATION,,498.6,,,,False,,,False,False,True
902043358,902043358,7500.0,7001.4,2016-05-18 17:19:26,0.0,NYSC #105903,US,US,05,01,health,10/2024,2014-07-14,2014-07-14,348,348,1289,REVERSAL,,498.6,,,,False,,,False,False,True
456184078,456184078,20000.0,12334.64,2016-03-09 18:39:03,0.0,Lyft,US,US,02,01,rideshare,01/2021,2015-06-06,2015-06-06,690,690,3013,ADDRESS_VERIFICATION,,7665.36,,,,False,,,False,False,True
307159826,307159826,15000.0,8514.36,2016-04-21 08:47:08,0.0,oldnavy.com,US,US,05,08,online_retail,11/2026,2012-02-04,2012-02-04,977,977,3723,ADDRESS_VERIFICATION,,6485.64,,,,False,,,False,False,True
781315876,781315876,10000.0,5834.49,2016-04-23 12:37:12,0.0,amazon.com,US,US,05,01,online_retail,03/2025,2014-09-14,2014-09-14,483,483,7180,ADDRESS_VERIFICATION,,4165.51,,,,False,,,False,False,True
610159553,610159553,1000.0,308.9,2016-08-15 05:15:57,0.0,Icelandic Airlines,US,US,09,01,airline,02/2027,2013-04-13,2013-04-13,667,667,6470,ADDRESS_VERIFICATION,,691.1,,,,False,,,False,False,True
406937949,406937949,20000.0,2932.49,2016-10-15 21:24:07,0.0,cheapfast.com,US,US,05,01,online_retail,02/2033,2015-02-14,2016-07-12,907,907,1908,ADDRESS_VERIFICATION,,17067.51,,,,False,,,False,False,True
513108380,513108380,10000.0,2173.78,2016-11-16 16:05:01,0.0,Uptown Cafe,US,US,09,08,food,07/2024,2010-11-24,2015-12-22,463,463,7980,ADDRESS_VERIFICATION,,7826.22,,,,False,,,False,False,True
247130864,247130864,5000.0,2703.25,2016-01-26 23:47:33,0.0,Blue Mountain Online Services,US,US,02,08,online_gifts,12/2022,2013-10-16,2013-10-16,137,137,2376,ADDRESS_VERIFICATION,,2296.75,,,,False,,,False,False,True
247130864,247130864,5000.0,1885.21,2016-12-16 05:58:42,0.0,Uber,US,US,09,08,rideshare,09/2021,2013-10-16,2016-07-18,137,137,2376,ADDRESS_VERIFICATION,,3114.79,,,,False,,,False,False,True
321472329,321472329,20000.0,10004.02,2016-06-24 13:35:10,0.0,Regal Cinemas #729464,US,US,09,01,entertainment,02/2023,2015-11-18,2015-11-18,474,474,254,ADDRESS_VERIFICATION,,9995.98,,,,False,,,False,False,True
584213380,584213380,50000.0,23884.82,2016-06-25 18:03:23,0.0,walmart.com,US,US,05,01,online_retail,03/2022,2015-12-29,2016-03-01,628,628,7559,ADDRESS_VERIFICATION,,26115.18,,,,False,,,False,False,True
815842652,815842652,5000.0,2418.46,2016-08-22 19:10:20,0.0,Starbucks #587257,US,US,05,01,fastfood,11/2020,2015-04-30,2015-04-30,597,597,9236,ADDRESS_VERIFICATION,,2581.54,,,,False,,,False,False,True
221344825,221344825,7500.0,4137.42,2016-06-26 22:25:34,0.0,cheapfast.com,US,US,05,01,online_retail,08/2020,2013-09-22,2013-09-22,794,794,6915,ADDRESS_VERIFICATION,,3362.58,,,,False,,,False,False,True
914737878,914737878,10000.0,9826.95,2016-04-02 18:19:57,0.0,Universe Massage #710883,US,US,05,01,personal care,09/2032,2015-03-22,2015-03-22,188,188,4466,ADDRESS_VERIFICATION,,173.05,,,,False,,,False,False,True
123579760,123579760,500.0,241.14,2016-12-06 03:16:45,0.0,Renaissance Hotel #839209,US,US,05,01,hotels,03/2028,2015-05-30,2015-05-30,497,497,2388,ADDRESS_VERIFICATION,,258.86,,,,False,,,False,False,True
907923855,907923855,15000.0,5613.3,2016-05-31 23:17:20,0.0,West End Beauty #442869,US,US,05,01,personal care,03/2030,2015-08-25,2015-08-25,754,754,5711,ADDRESS_VERIFICATION,,9386.7,,,,False,,,False,False,True
907923855,907923855,15000.0,5638.3,2016-06-05 08:15:53,0.0,Universe Massage #895932,US,US,90,01,personal care,11/2024,2015-08-25,2015-08-25,754,754,5711,ADDRESS_VERIFICATION,,9361.7,,,,False,,,False,False,True
341290961,341290961,5000.0,4280.04,2016-06-04 20:27:13,0.0,apple.com,US,US,09,01,online_retail,04/2029,2015-03-14,2015-03-14,300,300,5914,ADDRESS_VERIFICATION,,719.96,,,,False,,,False,False,True
136585823,136585823,7500.0,7187.13,2016-10-02 01:08:23,0.0,AMC #692956,US,US,90,08,entertainment,02/2023,2015-02-20,2016-09-13,605,605,6231,ADDRESS_VERIFICATION,,312.87,,,,False,,,False,True,True
136585823,136585823,7500.0,1945.42,2016-11-27 09:57:47,0.0,gap.com,US,US,09,01,online_retail,05/2026,2015-02-20,2016-11-12,132,132,1614,ADDRESS_VERIFICATION,,5554.58,,,,False,,,False,False,True
244714290,244714290,5000.0,1174.61,2016-07-31 20:01:06,0.0,Auntie Anne's #649246,US,US,02,01,fastfood,12/2025,2015-07-15,2015-07-15,166,166,9860,ADDRESS_VERIFICATION,,3825.39,,,,False,,,False,False,True
206349658,206349658,7500.0,1907.33,2016-12-30 19:07:33,0.0,sears.com,US,US,05,01,online_retail,04/2024,2014-05-26,2016-11-06,562,562,8808,ADDRESS_VERIFICATION,,5592.67,,,,False,,,False,False,True
419104777,419104777,50000.0,50000.0,2016-04-09 21:07:41,0.0,Seattle News,US,US,02,08,subscriptions,07/2032,2015-05-30,2015-05-30,640,640,7979,ADDRESS_VERIFICATION,,0.0,,,,False,,,False,False,True
320063968,320063968,1000.0,155.29,2016-04-06 02:52:20,0.0,South Steakhouse #796913,US,US,09,01,food,04/2025,2015-05-02,2015-05-02,452,452,1289,ADDRESS_VERIFICATION,,844.71,,,,False,,,False,False,True
320063968,320063968,1000.0,944.74,2016-11-09 03:10:42,0.0,Dinosaur Sandwitch Bar #249717,US,US,05,01,food,10/2021,2015-05-02,2015-05-02,452,452,1289,ADDRESS_VERIFICATION,,55.26,,,,False,,,False,False,True
320063968,320063968,1000.0,53.74,2016-12-15 22:49:51,0.0,1st Pub,US,US,09,01,food,01/2024,2015-05-02,2015-05-02,452,452,1289,REVERSAL,,946.26,,,,False,,,False,False,True
319006463,319006463,2500.0,1161.79,2016-09-11 23:00:03,0.0,staples.com,US,US,09,01,online_retail,05/2022,2008-05-14,2008-05-14,269,269,2834,ADDRESS_VERIFICATION,,1338.21,,,,False,,,False,False,True
620072020,620072020,5000.0,3323.95,2016-04-23 16:29:25,0.0,Rodeway Inn #685726,US,US,05,08,hotels,10/2022,2015-10-19,2015-10-19,803,803,6232,ADDRESS_VERIFICATION,,1676.05,,,,False,,,False,False,True
969630869,969630869,7500.0,5726.02,2016-05-21 16:04:23,0.0,AMC #692956,US,US,05,01,entertainment,11/2027,2015-07-02,2015-07-02,399,399,424,REVERSAL,,1773.98,,,,False,,,False,False,True
794398270,794398270,2500.0,521.5,2016-05-31 17:59:33,0.0,Blue Mountain Online Services,US,US,09,01,online_gifts,11/2029,2010-01-13,2010-01-13,161,161,3791,ADDRESS_VERIFICATION,,1978.5,,,,False,,,False,False,True
794398270,794398270,2500.0,950.06,2016-12-24 03:49:47,0.0,Next Day Online Services,US,US,05,01,online_gifts,02/2021,2010-01-13,2016-08-29,984,984,1991,ADDRESS_VERIFICATION,,1549.94,,,,False,,,False,False,True
570884863,570884863,5000.0,2334.46,2016-01-19 21:56:17,0.0,Hardee's #914178,US,US,02,01,fastfood,04/2031,2012-10-09,2016-01-18,289,289,2194,ADDRESS_VERIFICATION,,2665.54,,,,False,,,False,False,True
570884863,570884863,5000.0,1838.25,2016-02-07 04:48:34,0.0,KFC #339788,US,US,09,01,fastfood,05/2033,2012-10-09,2016-02-06,289,289,2194,ADDRESS_VERIFICATION,,3161.75,,,,False,,,False,False,True
570884863,570884863,5000.0,328.34,2016-02-23 10:00:16,0.0,Quizno's #300811,US,US,05,08,fastfood,04/2025,2012-10-09,2016-02-09,289,289,2194,ADDRESS_VERIFICATION,,4671.66,,,,False,,,False,False,True
570884863,570884863,5000.0,3693.16,2016-03-11 22:31:08,0.0,South Steakhouse #378389,US,US,09,01,food,06/2032,2012-10-09,2016-02-09,289,289,2194,ADDRESS_VERIFICATION,,1306.84,,,,False,,,False,False,True
570884863,570884863,5000.0,1524.44,2016-05-16 02:01:28,0.0,Wendys #977675,US,US,02,01,fastfood,03/2033,2012-10-09,2016-04-17,289,289,2194,ADDRESS_VERIFICATION,,3475.56,,,,False,,,False,False,True
570884863,570884863,5000.0,914.71,2016-06-06 04:24:06,0.0,Starbucks #634001,US,US,05,01,fastfood,08/2024,2012-10-09,2016-06-02,289,289,2194,ADDRESS_VERIFICATION,,4085.29,,,,False,,,False,False,True
570884863,570884863,5000.0,857.71,2016-06-24 14:10:28,0.0,Quizno's #893831,US,US,09,01,fastfood,05/2029,2012-10-09,2016-06-18,289,289,2194,ADDRESS_VERIFICATION,,4142.29,,,,False,,,False,False,True
570884863,570884863,5000.0,2555.08,2016-08-06 14:26:38,0.0,Subway #54108,US,US,09,08,fastfood,08/2028,2012-10-09,2016-08-01,289,289,2194,ADDRESS_VERIFICATION,,2444.92,,,,False,,,False,False,True
570884863,570884863,5000.0,308.14,2016-08-24 16:50:55,0.0,McDonalds #815193,US,US,80,01,fastfood,04/2021,2012-10-09,2016-08-20,289,289,2194,ADDRESS_VERIFICATION,,4691.86,,,,False,,,False,False,True
570884863,570884863,5000.0,3671.13,2016-09-28 18:06:40,0.0,KFC #765212,US,US,05,08,fastfood,04/2030,2012-10-09,2016-09-25,289,289,2194,ADDRESS_VERIFICATION,,1328.87,,,,False,,,False,False,True
570884863,570884863,5000.0,1979.37,2016-10-07 22:42:00,0.0,EZ Putt Putt #551896,US,US,05,08,entertainment,10/2031,2012-10-09,2016-09-25,289,289,2194,ADDRESS_VERIFICATION,,3020.63,,,,False,,,False,False,True
570884863,570884863,5000.0,1648.89,2016-10-16 01:17:44,0.0,AMC #606218,US,US,09,01,entertainment,06/2029,2012-10-09,2016-10-14,289,289,2194,ADDRESS_VERIFICATION,,3351.11,,,,False,,,False,False,True
570884863,570884863,5000.0,2107.33,2016-11-14 14:27:41,0.0,Auntie Anne's #39331,US,US,05,08,fastfood,01/2033,2012-10-09,2016-11-12,289,289,2194,ADDRESS_VERIFICATION,,2892.67,,,,False,,,False,False,True
570884863,570884863,5000.0,787.84,2016-11-25 09:53:02,0.0,Dinosaur Sandwitch Bar #303701,US,US,02,01,food,11/2023,2012-10-09,2016-11-12,289,289,2194,ADDRESS_VERIFICATION,,4212.16,,,,False,,,False,False,True
570884863,570884863,5000.0,3631.92,2016-12-28 23:37:49,0.0,In-N-Out #373935,US,US,05,01,fastfood,04/2027,2012-10-09,2016-11-12,289,289,2194,ADDRESS_VERIFICATION,,1368.08,,,,False,,,False,False,True
114895301,114895301,5000.0,802.8,2016-05-08 01:40:07,0.0,Wall Street Times,US,US,02,01,subscriptions,10/2032,2013-12-08,2016-01-29,938,938,2640,ADDRESS_VERIFICATION,,4197.2,,,,False,,,False,False,True
600774332,600774332,15000.0,15000.0,2016-01-14 00:57:49,0.0,Uber,US,US,05,01,rideshare,10/2026,2015-06-24,2015-06-24,231,231,5994,ADDRESS_VERIFICATION,,0.0,,,,False,,,False,False,True
736573455,736573455,10000.0,3464.53,2016-02-29 17:42:18,0.0,Delta Airlines,US,US,05,08,airline,10/2026,2013-06-29,2013-06-29,541,541,1359,ADDRESS_VERIFICATION,,6535.47,,,,False,,,False,False,True
736573455,736573455,10000.0,7841.1,2016-06-02 18:52:53,0.0,Virgin Airlines,US,US,09,01,airline,10/2029,2013-06-29,2013-06-29,541,541,1359,ADDRESS_VERIFICATION,,2158.9,,,,False,,,False,False,True
736573455,736573455,10000.0,3184.35,2016-10-03 15:26:25,0.0,Franks Pub #87366,US,US,09,01,food,09/2025,2013-06-29,2016-09-17,637,637,6662,ADDRESS_VERIFICATION,,6815.65,,,,False,,,False,False,True
736573455,736573455,10000.0,6845.38,2016-11-21 13:01:00,0.0,American Airlines,US,US,09,01,airline,04/2027,2013-06-29,2016-10-25,541,541,1359,ADDRESS_VERIFICATION,,3154.62,,,,False,,,False,False,True
979966794,979966794,10000.0,6893.76,2016-03-07 11:01:55,0.0,Shake Shack #875648,US,US,05,01,fastfood,03/2022,2012-06-17,2012-06-17,597,597,6519,ADDRESS_VERIFICATION,,3106.24,,,,False,,,False,False,True
979966794,979966794,10000.0,2264.33,2016-06-12 06:50:53,0.0,Wendys #700865,US,US,05,01,fastfood,04/2028,2012-06-17,2016-04-10,597,597,6519,ADDRESS_VERIFICATION,,7735.67,,,,False,,,False,False,True
513052737,513052737,7500.0,4291.03,2016-11-21 11:49:48,0.0,Play Store,US,US,09,08,mobileapps,12/2024,2015-04-04,2015-04-04,551,551,9552,PURCHASE,,3208.97,,,,False,,,False,False,True
527298269,527298269,15000.0,11845.01,2016-03-26 00:25:57,0.0,Starbucks #910811,US,US,09,01,fastfood,01/2023,2015-08-25,2016-02-10,214,214,987,ADDRESS_VERIFICATION,,3154.99,,,,False,,,False,True,True
527298269,527298269,15000.0,11014.47,2016-11-28 16:14:16,0.0,Eazy Tire,US,US,05,01,auto,03/2022,2015-08-25,2016-11-15,214,214,987,ADDRESS_VERIFICATION,,3985.53,,,,False,,,False,False,True
481211742,481211742,7500.0,7347.67,2016-12-17 02:48:46,0.0,cheapfast.com,US,US,05,01,online_retail,12/2029,2014-01-28,2014-01-28,194,194,4533,ADDRESS_VERIFICATION,,152.33,,,,False,,,False,False,True
416043703,416043703,15000.0,8249.98,2016-04-11 19:56:56,0.0,Rodeway Inn #138502,US,US,09,08,hotels,02/2025,2015-09-04,2015-09-04,500,500,8969,ADDRESS_VERIFICATION,,6750.02,,,,False,,,False,False,True
563286802,563286802,2500.0,800.18,2016-07-17 03:22:02,0.0,alibaba.com,US,US,02,01,online_retail,12/2022,2014-06-21,2014-06-21,577,577,8427,ADDRESS_VERIFICATION,,1699.82,,,,False,,,False,False,True
886913558,886913558,500.0,213.72,2016-01-21 13:45:03,0.0,amazon.com,US,US,02,01,online_retail,01/2033,2010-08-30,2010-08-30,203,203,9566,ADDRESS_VERIFICATION,,286.28,,,,False,,,False,False,True
380083836,380083836,5000.0,548.98,2016-01-17 13:03:05,0.0,Convenient Tire,US,US,05,01,auto,03/2025,2015-12-23,2015-12-23,738,738,7185,ADDRESS_VERIFICATION,,4451.02,,,,False,,,False,False,True
380083836,380083836,5000.0,4065.48,2016-06-18 06:00:51,0.0,Merchants Auto Services,US,US,02,01,auto,12/2029,2015-12-23,2016-06-13,738,738,7185,ADDRESS_VERIFICATION,,934.52,,,,False,,,False,False,True
380083836,380083836,5000.0,320.8,2016-07-20 01:46:04,0.0,Burger King #288817,US,US,05,01,fastfood,09/2021,2015-12-23,2016-06-13,738,738,7185,ADDRESS_VERIFICATION,,4679.2,,,,False,,,False,False,True
574161833,574161833,2500.0,371.84,2016-05-29 10:46:05,0.0,oldnavy.com,US,US,05,01,online_retail,12/2032,2015-07-11,2015-07-11,461,461,7447,ADDRESS_VERIFICATION,,2128.16,,,,False,,,False,False,True
852846318,852846318,1000.0,426.1,2016-07-07 02:08:23,0.0,Shell Auto Body,US,US,09,01,auto,02/2024,2015-10-09,2015-10-09,182,182,963,ADDRESS_VERIFICATION,,573.9,,,,False,,,False,False,True
400027501,400027501,500.0,500.0,2016-05-19 05:47:49,0.0,gap.com,US,US,05,01,online_retail,10/2030,2011-07-26,2011-07-26,322,322,334,ADDRESS_VERIFICATION,,0.0,,,,False,,,False,False,True
882010257,882010257,5000.0,924.74,2016-09-29 16:27:10,0.0,Uber,US,US,05,01,rideshare,03/2020,2012-07-12,2016-07-13,717,717,0000,ADDRESS_VERIFICATION,,4075.26,,,,False,,,False,False,True
882010257,882010257,5000.0,1245.27,2016-11-20 16:20:54,0.0,Uber,US,US,05,01,rideshare,06/2023,2012-07-12,2016-07-13,717,717,0000,ADDRESS_VERIFICATION,,3754.73,,,,False,,,False,False,True
359597157,359597157,2500.0,234.28,2016-08-26 08:45:18,0.0,Tim Hortons #294554,US,US,02,01,fastfood,03/2033,2010-05-23,2016-05-28,732,732,2780,ADDRESS_VERIFICATION,,2265.72,,,,False,,,False,False,True
359597157,359597157,2500.0,1665.28,2016-11-26 17:28:26,0.0,gap.com,US,US,05,01,online_retail,10/2023,2010-05-23,2016-09-18,510,510,4246,ADDRESS_VERIFICATION,,834.72,,,,False,,,False,False,True
226523817,226523817,250.0,190.41,2016-10-08 01:59:15,0.0,Lyft,US,US,02,08,rideshare,01/2025,2015-06-11,2016-09-27,797,797,9179,ADDRESS_VERIFICATION,,59.59,,,,False,,,False,False,True
358749735,358749735,15000.0,4586.7,2016-04-23 07:59:12,0.0,Starbucks #353924,US,US,02,08,fastfood,11/2027,2014-12-31,2014-12-31,971,971,8366,ADDRESS_VERIFICATION,,10413.3,,,,False,,,False,False,True
785866092,785866092,20000.0,14830.17,2016-12-26 15:26:33,0.0,discount.com,US,US,05,01,online_retail,01/2031,2013-11-07,2016-10-08,219,219,107,ADDRESS_VERIFICATION,,5169.83,,,,False,,,False,False,True
472288969,472288969,15000.0,10481.59,2016-01-06 15:08:45,0.0,Delta Airlines,US,US,02,08,airline,04/2021,2014-08-24,2014-08-24,316,316,1142,ADDRESS_VERIFICATION,,4518.41,,,,False,,,False,False,True
472288969,472288969,15000.0,2131.57,2016-05-26 19:37:28,0.0,Icelandic Airlines,US,US,02,01,airline,01/2026,2014-08-24,2016-03-15,513,513,8971,ADDRESS_VERIFICATION,,12868.43,,,,False,,,False,False,True
472288969,472288969,15000.0,12971.78,2016-09-26 20:56:43,0.0,United Airlines,US,US,80,01,airline,06/2023,2014-08-24,2016-03-15,316,316,1142,ADDRESS_VERIFICATION,,2028.22,,,,False,,,False,False,True
472288969,472288969,15000.0,7908.58,2016-10-27 12:44:27,0.0,AMC #692956,US,US,05,08,entertainment,02/2031,2014-08-24,2016-03-15,316,316,1142,ADDRESS_VERIFICATION,,7091.42,,,,False,,,False,False,True
208966508,208966508,2500.0,1299.31,2016-05-02 20:02:54,0.0,AMC #191138,US,US,80,01,entertainment,02/2028,2012-06-26,2012-06-26,261,261,1733,ADDRESS_VERIFICATION,,1200.69,,,,False,,,False,False,True
304534021,304534021,15000.0,13968.88,2016-12-17 17:25:12,0.0,Walgreens #666182,US,US,02,01,health,04/2023,2014-12-02,2014-12-02,560,560,3120,ADDRESS_VERIFICATION,,1031.12,,,,False,,,False,False,True
